,parsopercularis-lh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.15057915057915058,0.13513513513513514,0.15057915057915058,0.14671814671814673,0.138996138996139,0.138996138996139,0.138996138996139,0.0
postcentral-lh,0.11702127659574468,0.18085106382978725,0.1595744680851064,0.11702127659574468,0.11702127659574468,0.1595744680851064,0.14893617021276595,0.0
precentral-rh,0.12131147540983607,0.1540983606557377,0.17049180327868851,0.12459016393442623,0.11475409836065574,0.16393442622950818,0.15081967213114755,0.0
rostralmiddlefrontal-lh,0.14559386973180077,0.13409961685823754,0.1532567049808429,0.14942528735632185,0.13793103448275862,0.1417624521072797,0.13793103448275862,0.0
rostralmiddlefrontal-rh,0.13654618473895583,0.13654618473895583,0.14056224899598393,0.13654618473895583,0.17269076305220885,0.14056224899598393,0.13654618473895583,0.0
superiortemporal-lh,0.11888111888111888,0.16083916083916083,0.16783216783216784,0.12237762237762238,0.11538461538461539,0.16433566433566432,0.15034965034965034,0.0
superiortemporal-rh,0.11764705882352941,0.15570934256055363,0.16608996539792387,0.11764705882352941,0.11764705882352941,0.16262975778546712,0.16262975778546712,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
