,TP9,TP10,FT10,Fp2,AF7,F6,AF8,AF4
TP9,0.4,0.0,0.2,0.0,0.0,0.4,0.0,0.0
TP10,0.0,0.3277310924369748,0.0,0.33613445378151263,0.33613445378151263,0.0,0.0,0.0
FT10,0.375,0.0,0.25,0.0,0.0,0.375,0.0,0.0
Fp2,0.0,0.3007518796992481,0.0,0.3458646616541353,0.3533834586466165,0.0,0.0,0.0
AF7,0.0,0.2898550724637681,0.0,0.34057971014492755,0.3695652173913043,0.0,0.0,0.0
F6,0.4,0.0,0.2,0.0,0.0,0.4,0.0,0.0
AF8,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
