,FT9,FC2,AF7,AF3,AFz,P1,POz,AF8
FT9,0.38778877887788776,0.12475247524752475,0.19966996699669967,0.0,0.06963696369636964,0.15346534653465346,0.06468646864686468,0.0
FC2,0.09794217244073977,0.3985412867934358,0.06251628028132326,0.04845011721802553,0.036728314665277415,0.14456889815056004,0.13362854910132846,0.07762438134930971
AF7,0.19085423944109242,0.07621467132422992,0.36805335026992697,0.03588440774849158,0.0927278501111464,0.15274690377897746,0.04318831375039695,0.04033026357573833
AF3,0.0,0.05991669336751041,0.036847164370394106,0.36526754245434156,0.16981736622877283,0.07049022749118872,0.0887536046139058,0.20890740147388656
AFz,0.056222707423580785,0.039301310043668124,0.0783296943231441,0.14601528384279475,0.42248908296943233,0.09388646288209607,0.04694323144104803,0.1168122270742358
P1,0.10971563981042654,0.13246445497630333,0.11350710900473934,0.0504739336492891,0.08175355450236967,0.3928909952606635,0.06492890995260664,0.054265402843601894
POz,0.060320452403393024,0.16116870876531575,0.0430411561420044,0.08922400251335218,0.05560791705937795,0.08576814326107446,0.3996229971724788,0.10524662268300346
AF8,0.0,0.09273570324574962,0.039258114374034,0.20216383307573416,0.13261205564142195,0.07264296754250386,0.10386398763523957,0.35672333848531684
