,Fp1,Cz,F4,F8,Fp2,AF7,F6,AF4
Fp1,0.5643340857787811,0.0,0.0,0.0,0.33182844243792325,0.1038374717832957,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.36342042755344417,0.0,0.0,0.0,0.6128266033254157,0.023752969121140142,0.0,0.0
AF7,0.09821428571428571,0.0,0.0,0.0,0.017857142857142856,0.8839285714285714,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
