,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-lh,0.3162217659137577,0.0944558521560575,0.17453798767967146,0.08418891170431211,0.11088295687885011,0.1026694045174538,0.06776180698151951,0.049281314168377825
entorhinal-lh,0.109375,0.3125,0.13541666666666666,0.015625,0.23697916666666666,0.07291666666666667,0.0390625,0.078125
fusiform-lh,0.13097345132743363,0.07787610619469026,0.31150442477876106,0.13274336283185842,0.05486725663716814,0.22123893805309736,0.017699115044247787,0.05309734513274336
inferiortemporal-lh,0.07865168539325842,0.008988764044943821,0.13707865168539327,0.44719101123595506,0.015730337078651686,0.20224719101123595,0.051685393258426963,0.058426966292134834
middletemporal-lh,0.1162280701754386,0.20394736842105263,0.09210526315789473,0.015350877192982455,0.375,0.05921052631578947,0.08114035087719298,0.05701754385964912
parahippocampal-lh,0.08955223880597014,0.0511727078891258,0.24520255863539445,0.21321961620469082,0.04904051172707889,0.3070362473347548,0.008528784648187633,0.03624733475479744
parahippocampal-rh,0.16455696202531644,0.06329113924050633,0.05063291139240506,0.08860759493670886,0.1518987341772152,0.02531645569620253,0.38396624472573837,0.07172995780590717
temporalpole-lh,0.1076923076923077,0.09230769230769231,0.12307692307692308,0.12307692307692308,0.08461538461538462,0.08076923076923077,0.07307692307692308,0.3153846153846154
