,F7,FT9,C3,Fp2,AF7,PO8,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.3
AF7,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.4
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333
