,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.5764705882352941,0.0,0.3411764705882353,0.023529411764705882,0.0,0.0,0.0,0.058823529411764705
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.35106382978723405,0.0,0.574468085106383,0.02127659574468085,0.0,0.0,0.0,0.05319148936170213
precentral-rh,0.0,0.0,0.0,0.5098039215686274,0.0196078431372549,0.0,0.09803921568627451,0.37254901960784315
rostralmiddlefrontal-lh,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
rostralmiddlefrontal-rh,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.5185185185185185,0.3333333333333333,0.037037037037037035
superiortemporal-lh,0.027777777777777776,0.0,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.2222222222222222,0.5277777777777778,0.027777777777777776
superiortemporal-rh,0.057971014492753624,0.0,0.057971014492753624,0.2753623188405797,0.0,0.0,0.0,0.6086956521739131
