,cuneus-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-rh
cuneus-rh,0.5624365482233502,0.028426395939086295,0.02030456852791878,0.19289340101522842,0.026395939086294416,0.0,0.0,0.16954314720812183
frontalpole-lh,0.03418803418803419,0.6105006105006106,0.2576312576312576,0.06471306471306472,0.0,0.0,0.0,0.03296703296703297
frontalpole-rh,0.02404809619238477,0.21342685370741482,0.6322645290581163,0.05511022044088176,0.013026052104208416,0.036072144288577156,0.026052104208416832,0.0
fusiform-rh,0.17206290471785385,0.043478260869565216,0.045328399629972246,0.5041628122109159,0.030527289546716005,0.03145235892691952,0.05550416281221091,0.11748381128584644
inferiorparietal-rh,0.01594896331738437,0.0,0.011961722488038277,0.02073365231259968,0.40669856459330145,0.16666666666666666,0.21850079744816586,0.1594896331738437
isthmuscingulate-rh,0.0,0.0,0.040169133192389,0.02959830866807611,0.21141649048625794,0.4630021141649049,0.20507399577167018,0.0507399577167019
lateraloccipital-rh,0.0,0.0,0.02702702702702703,0.05501930501930502,0.2528957528957529,0.19305019305019305,0.4140926640926641,0.05791505791505792
pericalcarine-rh,0.12944162436548223,0.0194585448392555,0.0,0.09729272419627749,0.18781725888324874,0.043993231810490696,0.06091370558375635,0.461082910321489
