,Fz,F3,FC1,FC6,FC2,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.34408602150537637,0.0,0.3010752688172043,0.3548387096774194,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.3373493975903614,0.0,0.3253012048192771,0.3373493975903614,0.0,0.0,0.0
FC2,0.0,0.3,0.0,0.2545454545454545,0.44545454545454544,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.5151515151515151,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
